Location_Code,Whole_House_Pct,Flat_Pct
E01012334,0.9764474975466143,0.019627085377821395
E01012335,0.9606299212598425,0.03937007874015748
E01012366,0.961453744493392,0.03634361233480176
E01033481,0.8537414965986394,0.1445578231292517
E01033482,0.960960960960961,0.021021021021021023
E01012323,0.9881656804733728,0.010355029585798817
E01012324,0.9786910197869102,0.0213089802130898
E01032545,0.977859778597786,0.02214022140221402
E01032546,0.9972260748959778,0.0027739251040221915
E01012328,0.7582697201017812,0.24173027989821882
E01012329,0.968671679197995,0.03132832080200501
E01012330,0.9891540130151844,0.010845986984815618
E01012331,0.9885057471264368,0.011494252873563218
E01012349,0.6792668957617412,0.31958762886597936
E01012350,0.8017031630170316,0.19829683698296838
E01012351,0.948943661971831,0.051056338028169015
E01012352,0.7063679245283019,0.29245283018867924
E01012325,0.8913362701908958,0.10866372980910426
E01012326,0.8035363457760314,0.19646365422396855
E01012332,0.8352553542009885,0.16474464579901152
E01012333,0.9412751677852349,0.0587248322147651
E01012309,0.961038961038961,0.03896103896103896
E01012310,0.9555061179087876,0.04449388209121246
E01012311,0.8942457231726283,0.1057542768273717
E01012312,0.6288343558282209,0.37116564417177916
E01012313,0.802275960170697,0.19772403982930298
E01012314,0.8877887788778878,0.11221122112211221
E01012362,0.90625,0.09375
E01012363,0.9721059972105998,0.026499302649930265
E01012364,0.9559748427672956,0.0440251572327044
E01012365,0.9493670886075949,0.05063291139240506
E01012353,0.9557416267942583,0.04425837320574163
E01012354,0.5849941383352872,0.41500586166471276
E01012355,0.6297297297297297,0.37027027027027026
E01033483,0.5655737704918032,0.4344262295081967
E01033484,0.4051948051948052,0.5948051948051948
E01012307,0.8859649122807017,0.11403508771929824
E01012327,0.8627145085803433,0.1372854914196568
E01012342,0.833729216152019,0.166270783847981
E01012343,0.9625962596259626,0.0374037403740374
E01012315,0.9388335704125178,0.06116642958748222
E01012316,0.5532425940752602,0.4467574059247398
E01012360,0.7659831121833535,0.23401688781664656
E01012336,0.8732970027247956,0.12670299727520437
E01012337,0.9427792915531336,0.05722070844686648
E01012347,0.8217948717948718,0.1782051282051282
E01012348,0.9512195121951219,0.04878048780487805
E01012361,0.986469864698647,0.013530135301353014
